subject,session,run_cond,spot,condition,component,window_start_ms,window_end_ms,selected_rank,channel_idx,latency_ms,amplitude_uv,channel,source_files,source_originals
04KK,39,real,PPC_L,rest,n45,40.0,55.0,3,63,40.80000000000001,-8.592037243843079,TP8,session_39__set_9__cleaned_SOUND.mat,09_04KK_PPC_L_35MSO_real.hdf5
04KK,39,real,PPC_L,rest,p60,55.0,70.0,1,19,55.39999999999998,6.363411512374878,Pz,session_39__set_9__cleaned_SOUND.mat,09_04KK_PPC_L_35MSO_real.hdf5
04KK,39,real,PPC_L,rest,p60,55.0,70.0,2,19,56.39999999999998,6.296773968935013,Pz,session_39__set_9__cleaned_SOUND.mat,09_04KK_PPC_L_35MSO_real.hdf5
04KK,39,real,PPC_L,rest,p60,55.0,70.0,3,19,55.80000000000001,6.2177486228942875,Pz,session_39__set_9__cleaned_SOUND.mat,09_04KK_PPC_L_35MSO_real.hdf5
04KK,39,real,PPC_L,rest,n100,80.0,120.0,1,22,119.60000000000002,-8.682885038256645,C4,session_39__set_9__cleaned_SOUND.mat,09_04KK_PPC_L_35MSO_real.hdf5
04KK,39,real,PPC_L,rest,n100,80.0,120.0,2,58,113.0,-8.632798269987106,FC4,session_39__set_9__cleaned_SOUND.mat,09_04KK_PPC_L_35MSO_real.hdf5
04KK,39,real,PPC_L,rest,n100,80.0,120.0,3,58,115.80000000000001,-8.597099350690842,FC4,session_39__set_9__cleaned_SOUND.mat,09_04KK_PPC_L_35MSO_real.hdf5
04KK,39,real,PPC_L,onset,n20,10.0,25.0,1,29,24.19999999999999,-7.73324725985527,P8,session_39__set_9__cleaned_SOUND.mat,09_04KK_PPC_L_35MSO_real.hdf5
04KK,39,real,PPC_L,onset,n20,10.0,25.0,2,29,20.19999999999999,-7.607415716648102,P8,session_39__set_9__cleaned_SOUND.mat,09_04KK_PPC_L_35MSO_real.hdf5
04KK,39,real,PPC_L,onset,n20,10.0,25.0,3,54,24.399999999999977,-7.547175401449204,PO8,session_39__set_9__cleaned_SOUND.mat,09_04KK_PPC_L_35MSO_real.hdf5
04KK,39,real,PPC_L,onset,p30,20.0,40.0,1,43,20.19999999999999,9.30498809814453,P1,session_39__set_9__cleaned_SOUND.mat,09_04KK_PPC_L_35MSO_real.hdf5
04KK,39,real,PPC_L,onset,p30,20.0,40.0,2,43,22.399999999999977,9.088026632070541,P1,session_39__set_9__cleaned_SOUND.mat,09_04KK_PPC_L_35MSO_real.hdf5
04KK,39,real,PPC_L,onset,p30,20.0,40.0,3,43,20.600000000000023,8.947389905452729,P1,session_39__set_9__cleaned_SOUND.mat,09_04KK_PPC_L_35MSO_real.hdf5
04KK,39,real,PPC_L,onset,n45,40.0,55.0,1,54,42.80000000000001,-6.119267435073852,PO8,session_39__set_9__cleaned_SOUND.mat,09_04KK_PPC_L_35MSO_real.hdf5
04KK,39,real,PPC_L,onset,n45,40.0,55.0,2,63,40.80000000000001,-6.113784265518189,TP8,session_39__set_9__cleaned_SOUND.mat,09_04KK_PPC_L_35MSO_real.hdf5
04KK,39,real,PPC_L,onset,n45,40.0,55.0,3,63,40.19999999999999,-6.051866983920336,TP8,session_39__set_9__cleaned_SOUND.mat,09_04KK_PPC_L_35MSO_real.hdf5
04KK,39,real,PPC_L,onset,p60,55.0,70.0,1,43,55.0,5.324132480621338,P1,session_39__set_9__cleaned_SOUND.mat,09_04KK_PPC_L_35MSO_real.hdf5
04KK,39,real,PPC_L,onset,p60,55.0,70.0,2,43,57.39999999999998,5.098948277235031,P1,session_39__set_9__cleaned_SOUND.mat,09_04KK_PPC_L_35MSO_real.hdf5
04KK,39,real,PPC_L,onset,p60,55.0,70.0,3,43,63.80000000000001,5.0954720264673234,P1,session_39__set_9__cleaned_SOUND.mat,09_04KK_PPC_L_35MSO_real.hdf5
04KK,39,real,PPC_L,onset,n100,80.0,120.0,1,61,90.19999999999999,-6.7221705746650695,AF8,session_39__set_9__cleaned_SOUND.mat,09_04KK_PPC_L_35MSO_real.hdf5
04KK,39,real,PPC_L,onset,n100,80.0,120.0,2,61,90.0,-6.674928396940231,AF8,session_39__set_9__cleaned_SOUND.mat,09_04KK_PPC_L_35MSO_real.hdf5
04KK,39,real,PPC_L,onset,n100,80.0,120.0,3,61,89.19999999999999,-6.575813066959381,AF8,session_39__set_9__cleaned_SOUND.mat,09_04KK_PPC_L_35MSO_real.hdf5
04KK,39,real,PPC_L,after,n20,10.0,25.0,1,29,17.600000000000023,-4.586995770931244,P8,session_39__set_9__cleaned_SOUND.mat,09_04KK_PPC_L_35MSO_real.hdf5
04KK,39,real,PPC_L,after,n20,10.0,25.0,2,54,23.600000000000023,-4.579880113601685,PO8,session_39__set_9__cleaned_SOUND.mat,09_04KK_PPC_L_35MSO_real.hdf5
04KK,39,real,PPC_L,after,n20,10.0,25.0,3,29,12.600000000000023,-4.48121557712555,P8,session_39__set_9__cleaned_SOUND.mat,09_04KK_PPC_L_35MSO_real.hdf5
04KK,39,real,PPC_L,after,p30,20.0,40.0,1,43,20.19999999999999,7.036995459794998,P1,session_39__set_9__cleaned_SOUND.mat,09_04KK_PPC_L_35MSO_real.hdf5
04KK,39,real,PPC_L,after,p30,20.0,40.0,2,10,24.399999999999977,6.6205930376052855,CP1,session_39__set_9__cleaned_SOUND.mat,09_04KK_PPC_L_35MSO_real.hdf5
04KK,39,real,PPC_L,after,p30,20.0,40.0,3,10,21.600000000000023,6.463081274330616,CP1,session_39__set_9__cleaned_SOUND.mat,09_04KK_PPC_L_35MSO_real.hdf5
04KK,39,real,PPC_L,after,n45,40.0,55.0,1,29,41.19999999999999,-5.390970506668091,P8,session_39__set_9__cleaned_SOUND.mat,09_04KK_PPC_L_35MSO_real.hdf5
04KK,39,real,PPC_L,after,n45,40.0,55.0,2,29,40.19999999999999,-5.30905369758606,P8,session_39__set_9__cleaned_SOUND.mat,09_04KK_PPC_L_35MSO_real.hdf5
04KK,39,real,PPC_L,after,n45,40.0,55.0,3,29,40.60000000000002,-5.245781536102295,P8,session_39__set_9__cleaned_SOUND.mat,09_04KK_PPC_L_35MSO_real.hdf5
04KK,39,real,PPC_L,after,p60,55.0,70.0,1,10,56.0,4.8003312361240384,CP1,session_39__set_9__cleaned_SOUND.mat,09_04KK_PPC_L_35MSO_real.hdf5
04KK,39,real,PPC_L,after,p60,55.0,70.0,2,10,57.0,4.77255544424057,CP1,session_39__set_9__cleaned_SOUND.mat,09_04KK_PPC_L_35MSO_real.hdf5
04KK,39,real,PPC_L,after,p60,55.0,70.0,3,10,56.60000000000002,4.694491316080093,CP1,session_39__set_9__cleaned_SOUND.mat,09_04KK_PPC_L_35MSO_real.hdf5
04KK,39,real,PPC_L,after,n100,80.0,120.0,1,15,91.80000000000001,-7.611378506459296,Fp2,session_39__set_9__cleaned_SOUND.mat,09_04KK_PPC_L_35MSO_real.hdf5
04KK,39,real,PPC_L,after,n100,80.0,120.0,2,15,90.80000000000001,-7.557824991643429,Fp2,session_39__set_9__cleaned_SOUND.mat,09_04KK_PPC_L_35MSO_real.hdf5
04KK,39,real,PPC_L,after,n100,80.0,120.0,3,15,91.60000000000002,-7.539815216064453,Fp2,session_39__set_9__cleaned_SOUND.mat,09_04KK_PPC_L_35MSO_real.hdf5
04KK,39,MI,M1_PA,rest,n20,10.0,25.0,1,54,13.399999999999977,-6.4857820749282835,PO8,session_39__set_2__cleaned_SOUND.mat; session_39__set_8__cleaned_SOUND.mat,02_04KK_M1_PA_32MSO_MI.hdf5; 08_04KK_M1_PA_32MSO_MI.hdf5
04KK,39,MI,M1_PA,rest,n20,10.0,25.0,2,55,11.399999999999977,-6.468400902152061,PO4,session_39__set_2__cleaned_SOUND.mat; session_39__set_8__cleaned_SOUND.mat,02_04KK_M1_PA_32MSO_MI.hdf5; 08_04KK_M1_PA_32MSO_MI.hdf5
04KK,39,MI,M1_PA,rest,n20,10.0,25.0,3,54,13.199999999999989,-6.304248299598694,PO8,session_39__set_2__cleaned_SOUND.mat; session_39__set_8__cleaned_SOUND.mat,02_04KK_M1_PA_32MSO_MI.hdf5; 08_04KK_M1_PA_32MSO_MI.hdf5
04KK,39,MI,M1_PA,rest,p30,20.0,40.0,1,22,34.0,4.3872215961664915,C4,session_39__set_2__cleaned_SOUND.mat; session_39__set_8__cleaned_SOUND.mat,02_04KK_M1_PA_32MSO_MI.hdf5; 08_04KK_M1_PA_32MSO_MI.hdf5
04KK,39,MI,M1_PA,rest,p30,20.0,40.0,2,22,34.19999999999999,4.3276629395410415,C4,session_39__set_2__cleaned_SOUND.mat; session_39__set_8__cleaned_SOUND.mat,02_04KK_M1_PA_32MSO_MI.hdf5; 08_04KK_M1_PA_32MSO_MI.hdf5
04KK,39,MI,M1_PA,rest,p30,20.0,40.0,3,58,40.0,4.1994725126028065,FC4,session_39__set_2__cleaned_SOUND.mat; session_39__set_8__cleaned_SOUND.mat,02_04KK_M1_PA_32MSO_MI.hdf5; 08_04KK_M1_PA_32MSO_MI.hdf5
04KK,39,MI,M1_PA,rest,n45,40.0,55.0,1,38,55.0,-8.97906872600317,CP3,session_39__set_2__cleaned_SOUND.mat; session_39__set_8__cleaned_SOUND.mat,02_04KK_M1_PA_32MSO_MI.hdf5; 08_04KK_M1_PA_32MSO_MI.hdf5
04KK,39,MI,M1_PA,rest,n45,40.0,55.0,2,38,54.60000000000002,-8.686299737244845,CP3,session_39__set_2__cleaned_SOUND.mat; session_39__set_8__cleaned_SOUND.mat,02_04KK_M1_PA_32MSO_MI.hdf5; 08_04KK_M1_PA_32MSO_MI.hdf5
04KK,39,MI,M1_PA,rest,n45,40.0,55.0,3,38,54.39999999999998,-8.440091509222984,CP3,session_39__set_2__cleaned_SOUND.mat; session_39__set_8__cleaned_SOUND.mat,02_04KK_M1_PA_32MSO_MI.hdf5; 08_04KK_M1_PA_32MSO_MI.hdf5
04KK,39,MI,M1_PA,rest,p60,55.0,70.0,1,48,63.39999999999998,6.6804670810699465,FCz,session_39__set_2__cleaned_SOUND.mat; session_39__set_8__cleaned_SOUND.mat,02_04KK_M1_PA_32MSO_MI.hdf5; 08_04KK_M1_PA_32MSO_MI.hdf5
04KK,39,MI,M1_PA,rest,p60,55.0,70.0,2,48,64.19999999999999,6.675932097434997,FCz,session_39__set_2__cleaned_SOUND.mat; session_39__set_8__cleaned_SOUND.mat,02_04KK_M1_PA_32MSO_MI.hdf5; 08_04KK_M1_PA_32MSO_MI.hdf5
04KK,39,MI,M1_PA,rest,p60,55.0,70.0,3,48,60.19999999999999,6.206477827429771,FCz,session_39__set_2__cleaned_SOUND.mat; session_39__set_8__cleaned_SOUND.mat,02_04KK_M1_PA_32MSO_MI.hdf5; 08_04KK_M1_PA_32MSO_MI.hdf5
04KK,39,MI,M1_PA,rest,n100,80.0,120.0,1,56,119.80000000000001,-5.136933177858591,P6,session_39__set_2__cleaned_SOUND.mat; session_39__set_8__cleaned_SOUND.mat,02_04KK_M1_PA_32MSO_MI.hdf5; 08_04KK_M1_PA_32MSO_MI.hdf5
04KK,39,MI,M1_PA,rest,n100,80.0,120.0,2,56,105.39999999999998,-4.955641556531191,P6,session_39__set_2__cleaned_SOUND.mat; session_39__set_8__cleaned_SOUND.mat,02_04KK_M1_PA_32MSO_MI.hdf5; 08_04KK_M1_PA_32MSO_MI.hdf5
04KK,39,MI,M1_PA,rest,n100,80.0,120.0,3,55,104.39999999999998,-4.945706516504288,PO4,session_39__set_2__cleaned_SOUND.mat; session_39__set_8__cleaned_SOUND.mat,02_04KK_M1_PA_32MSO_MI.hdf5; 08_04KK_M1_PA_32MSO_MI.hdf5
04KK,39,MI,M1_PA,onset,n20,10.0,25.0,1,58,23.600000000000023,-4.706928012669087,FC4,session_39__set_2__cleaned_SOUND.mat; session_39__set_8__cleaned_SOUND.mat,02_04KK_M1_PA_32MSO_MI.hdf5; 08_04KK_M1_PA_32MSO_MI.hdf5
04KK,39,MI,M1_PA,onset,n20,10.0,25.0,2,58,24.0,-4.5443377423286435,FC4,session_39__set_2__cleaned_SOUND.mat; session_39__set_8__cleaned_SOUND.mat,02_04KK_M1_PA_32MSO_MI.hdf5; 08_04KK_M1_PA_32MSO_MI.hdf5
04KK,39,MI,M1_PA,onset,n20,10.0,25.0,3,58,23.19999999999999,-4.453466831892729,FC4,session_39__set_2__cleaned_SOUND.mat; session_39__set_8__cleaned_SOUND.mat,02_04KK_M1_PA_32MSO_MI.hdf5; 08_04KK_M1_PA_32MSO_MI.hdf5
04KK,39,MI,M1_PA,onset,p30,20.0,40.0,1,9,22.600000000000023,4.817707306146621,C3,session_39__set_2__cleaned_SOUND.mat; session_39__set_8__cleaned_SOUND.mat,02_04KK_M1_PA_32MSO_MI.hdf5; 08_04KK_M1_PA_32MSO_MI.hdf5
04KK,39,MI,M1_PA,onset,p30,20.0,40.0,2,9,20.600000000000023,4.724289578050375,C3,session_39__set_2__cleaned_SOUND.mat; session_39__set_8__cleaned_SOUND.mat,02_04KK_M1_PA_32MSO_MI.hdf5; 08_04KK_M1_PA_32MSO_MI.hdf5
04KK,39,MI,M1_PA,onset,p30,20.0,40.0,3,9,21.0,4.522613497972489,C3,session_39__set_2__cleaned_SOUND.mat; session_39__set_8__cleaned_SOUND.mat,02_04KK_M1_PA_32MSO_MI.hdf5; 08_04KK_M1_PA_32MSO_MI.hdf5
04KK,39,MI,M1_PA,onset,n45,40.0,55.0,1,38,50.80000000000001,-7.383757658898831,CP3,session_39__set_2__cleaned_SOUND.mat; session_39__set_8__cleaned_SOUND.mat,02_04KK_M1_PA_32MSO_MI.hdf5; 08_04KK_M1_PA_32MSO_MI.hdf5
04KK,39,MI,M1_PA,onset,n45,40.0,55.0,2,38,50.39999999999998,-7.361634948551655,CP3,session_39__set_2__cleaned_SOUND.mat; session_39__set_8__cleaned_SOUND.mat,02_04KK_M1_PA_32MSO_MI.hdf5; 08_04KK_M1_PA_32MSO_MI.hdf5
04KK,39,MI,M1_PA,onset,n45,40.0,55.0,3,38,50.60000000000002,-7.214334831684828,CP3,session_39__set_2__cleaned_SOUND.mat; session_39__set_8__cleaned_SOUND.mat,02_04KK_M1_PA_32MSO_MI.hdf5; 08_04KK_M1_PA_32MSO_MI.hdf5
04KK,39,MI,M1_PA,onset,p60,55.0,70.0,1,29,55.60000000000002,4.833788792341948,P8,session_39__set_2__cleaned_SOUND.mat; session_39__set_8__cleaned_SOUND.mat,02_04KK_M1_PA_32MSO_MI.hdf5; 08_04KK_M1_PA_32MSO_MI.hdf5
04KK,39,MI,M1_PA,onset,p60,55.0,70.0,2,29,55.19999999999999,4.64927099108696,P8,session_39__set_2__cleaned_SOUND.mat; session_39__set_8__cleaned_SOUND.mat,02_04KK_M1_PA_32MSO_MI.hdf5; 08_04KK_M1_PA_32MSO_MI.hdf5
04KK,39,MI,M1_PA,onset,p60,55.0,70.0,3,29,55.39999999999998,4.509647418260574,P8,session_39__set_2__cleaned_SOUND.mat; session_39__set_8__cleaned_SOUND.mat,02_04KK_M1_PA_32MSO_MI.hdf5; 08_04KK_M1_PA_32MSO_MI.hdf5
04KK,39,MI,M1_PA,onset,n100,80.0,120.0,1,62,92.39999999999998,-4.5543828463554386,FT8,session_39__set_2__cleaned_SOUND.mat; session_39__set_8__cleaned_SOUND.mat,02_04KK_M1_PA_32MSO_MI.hdf5; 08_04KK_M1_PA_32MSO_MI.hdf5
04KK,39,MI,M1_PA,onset,n100,80.0,120.0,2,62,92.60000000000002,-4.4543119199574,FT8,session_39__set_2__cleaned_SOUND.mat; session_39__set_8__cleaned_SOUND.mat,02_04KK_M1_PA_32MSO_MI.hdf5; 08_04KK_M1_PA_32MSO_MI.hdf5
04KK,39,MI,M1_PA,onset,n100,80.0,120.0,3,62,92.19999999999999,-4.445195185393095,FT8,session_39__set_2__cleaned_SOUND.mat; session_39__set_8__cleaned_SOUND.mat,02_04KK_M1_PA_32MSO_MI.hdf5; 08_04KK_M1_PA_32MSO_MI.hdf5
04KK,39,MI,M1_PA,after,n20,10.0,25.0,1,4,21.600000000000023,-3.7091609728336334,FT9,session_39__set_2__cleaned_SOUND.mat; session_39__set_8__cleaned_SOUND.mat,02_04KK_M1_PA_32MSO_MI.hdf5; 08_04KK_M1_PA_32MSO_MI.hdf5
04KK,39,MI,M1_PA,after,n20,10.0,25.0,2,5,24.399999999999977,-3.6599490314722063,F7,session_39__set_2__cleaned_SOUND.mat; session_39__set_8__cleaned_SOUND.mat,02_04KK_M1_PA_32MSO_MI.hdf5; 08_04KK_M1_PA_32MSO_MI.hdf5
04KK,39,MI,M1_PA,after,n20,10.0,25.0,3,5,19.600000000000023,-3.5750111281871795,F7,session_39__set_2__cleaned_SOUND.mat; session_39__set_8__cleaned_SOUND.mat,02_04KK_M1_PA_32MSO_MI.hdf5; 08_04KK_M1_PA_32MSO_MI.hdf5
04KK,39,MI,M1_PA,after,p30,20.0,40.0,1,22,32.60000000000002,5.457679017782211,C4,session_39__set_2__cleaned_SOUND.mat; session_39__set_8__cleaned_SOUND.mat,02_04KK_M1_PA_32MSO_MI.hdf5; 08_04KK_M1_PA_32MSO_MI.hdf5
04KK,39,MI,M1_PA,after,p30,20.0,40.0,2,22,33.19999999999999,5.44046660259366,C4,session_39__set_2__cleaned_SOUND.mat; session_39__set_8__cleaned_SOUND.mat,02_04KK_M1_PA_32MSO_MI.hdf5; 08_04KK_M1_PA_32MSO_MI.hdf5
04KK,39,MI,M1_PA,after,p30,20.0,40.0,3,22,32.80000000000001,5.3315353089571,C4,session_39__set_2__cleaned_SOUND.mat; session_39__set_8__cleaned_SOUND.mat,02_04KK_M1_PA_32MSO_MI.hdf5; 08_04KK_M1_PA_32MSO_MI.hdf5
04KK,39,MI,M1_PA,after,n45,40.0,55.0,1,38,54.80000000000001,-10.344230746924877,CP3,session_39__set_2__cleaned_SOUND.mat; session_39__set_8__cleaned_SOUND.mat,02_04KK_M1_PA_32MSO_MI.hdf5; 08_04KK_M1_PA_32MSO_MI.hdf5
04KK,39,MI,M1_PA,after,n45,40.0,55.0,2,38,54.39999999999998,-10.11664197921753,CP3,session_39__set_2__cleaned_SOUND.mat; session_39__set_8__cleaned_SOUND.mat,02_04KK_M1_PA_32MSO_MI.hdf5; 08_04KK_M1_PA_32MSO_MI.hdf5
04KK,39,MI,M1_PA,after,n45,40.0,55.0,3,38,53.60000000000002,-10.03380205795169,CP3,session_39__set_2__cleaned_SOUND.mat; session_39__set_8__cleaned_SOUND.mat,02_04KK_M1_PA_32MSO_MI.hdf5; 08_04KK_M1_PA_32MSO_MI.hdf5
04KK,39,MI,M1_PA,after,p60,55.0,70.0,1,29,67.39999999999998,6.138706662654877,P8,session_39__set_2__cleaned_SOUND.mat; session_39__set_8__cleaned_SOUND.mat,02_04KK_M1_PA_32MSO_MI.hdf5; 08_04KK_M1_PA_32MSO_MI.hdf5
04KK,39,MI,M1_PA,after,p60,55.0,70.0,2,63,61.19999999999999,5.938811514377594,TP8,session_39__set_2__cleaned_SOUND.mat; session_39__set_8__cleaned_SOUND.mat,02_04KK_M1_PA_32MSO_MI.hdf5; 08_04KK_M1_PA_32MSO_MI.hdf5
04KK,39,MI,M1_PA,after,p60,55.0,70.0,3,60,61.80000000000001,5.684849850535393,F6,session_39__set_2__cleaned_SOUND.mat; session_39__set_8__cleaned_SOUND.mat,02_04KK_M1_PA_32MSO_MI.hdf5; 08_04KK_M1_PA_32MSO_MI.hdf5
04KK,39,MI,M1_PA,after,n100,80.0,120.0,1,48,92.19999999999999,-6.9268759280443195,FCz,session_39__set_2__cleaned_SOUND.mat; session_39__set_8__cleaned_SOUND.mat,02_04KK_M1_PA_32MSO_MI.hdf5; 08_04KK_M1_PA_32MSO_MI.hdf5
04KK,39,MI,M1_PA,after,n100,80.0,120.0,2,48,93.19999999999999,-6.641368411332369,FCz,session_39__set_2__cleaned_SOUND.mat; session_39__set_8__cleaned_SOUND.mat,02_04KK_M1_PA_32MSO_MI.hdf5; 08_04KK_M1_PA_32MSO_MI.hdf5
04KK,39,MI,M1_PA,after,n100,80.0,120.0,3,48,94.0,-6.634630309641361,FCz,session_39__set_2__cleaned_SOUND.mat; session_39__set_8__cleaned_SOUND.mat,02_04KK_M1_PA_32MSO_MI.hdf5; 08_04KK_M1_PA_32MSO_MI.hdf5
04KK,39,MI,M1_AP,rest,n20,10.0,25.0,1,9,10.0,-17.422940406799317,C3,session_39__set_4__cleaned_SOUND.mat; session_39__set_6__cleaned_SOUND.mat,04_04KK_M1_AP_50MSO_MI.hdf5; 06_04KK_M1_AP_50MSO_MI.hdf5
04KK,39,MI,M1_AP,rest,n20,10.0,25.0,2,9,10.199999999999989,-16.74861855506897,C3,session_39__set_4__cleaned_SOUND.mat; session_39__set_6__cleaned_SOUND.mat,04_04KK_M1_AP_50MSO_MI.hdf5; 06_04KK_M1_AP_50MSO_MI.hdf5
04KK,39,MI,M1_AP,rest,n20,10.0,25.0,3,38,11.0,-16.314688222408293,CP3,session_39__set_4__cleaned_SOUND.mat; session_39__set_6__cleaned_SOUND.mat,04_04KK_M1_AP_50MSO_MI.hdf5; 06_04KK_M1_AP_50MSO_MI.hdf5
04KK,39,MI,M1_AP,rest,p30,20.0,40.0,1,13,20.0,11.997432914376258,FC1,session_39__set_4__cleaned_SOUND.mat; session_39__set_6__cleaned_SOUND.mat,04_04KK_M1_AP_50MSO_MI.hdf5; 06_04KK_M1_AP_50MSO_MI.hdf5
04KK,39,MI,M1_AP,rest,p30,20.0,40.0,2,13,20.19999999999999,11.657174644470215,FC1,session_39__set_4__cleaned_SOUND.mat; session_39__set_6__cleaned_SOUND.mat,04_04KK_M1_AP_50MSO_MI.hdf5; 06_04KK_M1_AP_50MSO_MI.hdf5
04KK,39,MI,M1_AP,rest,p30,20.0,40.0,3,13,20.399999999999977,11.648257907032967,FC1,session_39__set_4__cleaned_SOUND.mat; session_39__set_6__cleaned_SOUND.mat,04_04KK_M1_AP_50MSO_MI.hdf5; 06_04KK_M1_AP_50MSO_MI.hdf5
04KK,39,MI,M1_AP,rest,n45,40.0,55.0,1,13,49.0,-9.341973950564862,FC1,session_39__set_4__cleaned_SOUND.mat; session_39__set_6__cleaned_SOUND.mat,04_04KK_M1_AP_50MSO_MI.hdf5; 06_04KK_M1_AP_50MSO_MI.hdf5
04KK,39,MI,M1_AP,rest,n45,40.0,55.0,2,13,49.39999999999998,-9.214618888199329,FC1,session_39__set_4__cleaned_SOUND.mat; session_39__set_6__cleaned_SOUND.mat,04_04KK_M1_AP_50MSO_MI.hdf5; 06_04KK_M1_AP_50MSO_MI.hdf5
04KK,39,MI,M1_AP,rest,n45,40.0,55.0,3,13,49.19999999999999,-9.084284754544496,FC1,session_39__set_4__cleaned_SOUND.mat; session_39__set_6__cleaned_SOUND.mat,04_04KK_M1_AP_50MSO_MI.hdf5; 06_04KK_M1_AP_50MSO_MI.hdf5
04KK,39,MI,M1_AP,rest,p60,55.0,70.0,1,61,55.19999999999999,6.912912760972977,AF8,session_39__set_4__cleaned_SOUND.mat; session_39__set_6__cleaned_SOUND.mat,04_04KK_M1_AP_50MSO_MI.hdf5; 06_04KK_M1_AP_50MSO_MI.hdf5
04KK,39,MI,M1_AP,rest,p60,55.0,70.0,2,61,55.80000000000001,6.875788469314575,AF8,session_39__set_4__cleaned_SOUND.mat; session_39__set_6__cleaned_SOUND.mat,04_04KK_M1_AP_50MSO_MI.hdf5; 06_04KK_M1_AP_50MSO_MI.hdf5
04KK,39,MI,M1_AP,rest,p60,55.0,70.0,3,61,55.39999999999998,6.8314011716842655,AF8,session_39__set_4__cleaned_SOUND.mat; session_39__set_6__cleaned_SOUND.mat,04_04KK_M1_AP_50MSO_MI.hdf5; 06_04KK_M1_AP_50MSO_MI.hdf5
04KK,39,MI,M1_AP,rest,n100,80.0,120.0,1,38,94.39999999999998,-10.008014515340328,CP3,session_39__set_4__cleaned_SOUND.mat; session_39__set_6__cleaned_SOUND.mat,04_04KK_M1_AP_50MSO_MI.hdf5; 06_04KK_M1_AP_50MSO_MI.hdf5
04KK,39,MI,M1_AP,rest,n100,80.0,120.0,2,38,95.0,-9.881368169784546,CP3,session_39__set_4__cleaned_SOUND.mat; session_39__set_6__cleaned_SOUND.mat,04_04KK_M1_AP_50MSO_MI.hdf5; 06_04KK_M1_AP_50MSO_MI.hdf5
04KK,39,MI,M1_AP,rest,n100,80.0,120.0,3,38,96.19999999999999,-9.710969281196594,CP3,session_39__set_4__cleaned_SOUND.mat; session_39__set_6__cleaned_SOUND.mat,04_04KK_M1_AP_50MSO_MI.hdf5; 06_04KK_M1_AP_50MSO_MI.hdf5
04KK,39,MI,M1_AP,onset,n20,10.0,25.0,1,9,10.0,-15.040002174377442,C3,session_39__set_4__cleaned_SOUND.mat; session_39__set_6__cleaned_SOUND.mat,04_04KK_M1_AP_50MSO_MI.hdf5; 06_04KK_M1_AP_50MSO_MI.hdf5
04KK,39,MI,M1_AP,onset,n20,10.0,25.0,2,9,10.199999999999989,-14.779160594940185,C3,session_39__set_4__cleaned_SOUND.mat; session_39__set_6__cleaned_SOUND.mat,04_04KK_M1_AP_50MSO_MI.hdf5; 06_04KK_M1_AP_50MSO_MI.hdf5
04KK,39,MI,M1_AP,onset,n20,10.0,25.0,3,9,10.399999999999977,-13.67088318824768,C3,session_39__set_4__cleaned_SOUND.mat; session_39__set_6__cleaned_SOUND.mat,04_04KK_M1_AP_50MSO_MI.hdf5; 06_04KK_M1_AP_50MSO_MI.hdf5
04KK,39,MI,M1_AP,onset,p30,20.0,40.0,1,58,38.60000000000002,13.114224849939346,FC4,session_39__set_4__cleaned_SOUND.mat; session_39__set_6__cleaned_SOUND.mat,04_04KK_M1_AP_50MSO_MI.hdf5; 06_04KK_M1_AP_50MSO_MI.hdf5
04KK,39,MI,M1_AP,onset,p30,20.0,40.0,2,58,39.0,12.827442319989204,FC4,session_39__set_4__cleaned_SOUND.mat; session_39__set_6__cleaned_SOUND.mat,04_04KK_M1_AP_50MSO_MI.hdf5; 06_04KK_M1_AP_50MSO_MI.hdf5
04KK,39,MI,M1_AP,onset,p30,20.0,40.0,3,13,20.0,12.732868546843529,FC1,session_39__set_4__cleaned_SOUND.mat; session_39__set_6__cleaned_SOUND.mat,04_04KK_M1_AP_50MSO_MI.hdf5; 06_04KK_M1_AP_50MSO_MI.hdf5
04KK,39,MI,M1_AP,onset,n45,40.0,55.0,1,42,45.19999999999999,-7.75872017621994,C1,session_39__set_4__cleaned_SOUND.mat; session_39__set_6__cleaned_SOUND.mat,04_04KK_M1_AP_50MSO_MI.hdf5; 06_04KK_M1_AP_50MSO_MI.hdf5
04KK,39,MI,M1_AP,onset,n45,40.0,55.0,2,42,47.80000000000001,-7.688092063069344,C1,session_39__set_4__cleaned_SOUND.mat; session_39__set_6__cleaned_SOUND.mat,04_04KK_M1_AP_50MSO_MI.hdf5; 06_04KK_M1_AP_50MSO_MI.hdf5
04KK,39,MI,M1_AP,onset,n45,40.0,55.0,3,42,49.60000000000002,-7.548635014388711,C1,session_39__set_4__cleaned_SOUND.mat; session_39__set_6__cleaned_SOUND.mat,04_04KK_M1_AP_50MSO_MI.hdf5; 06_04KK_M1_AP_50MSO_MI.hdf5
04KK,39,MI,M1_AP,onset,p60,55.0,70.0,1,15,60.80000000000001,7.854436590671539,Fp2,session_39__set_4__cleaned_SOUND.mat; session_39__set_6__cleaned_SOUND.mat,04_04KK_M1_AP_50MSO_MI.hdf5; 06_04KK_M1_AP_50MSO_MI.hdf5
04KK,39,MI,M1_AP,onset,p60,55.0,70.0,2,15,60.60000000000002,7.561148851513862,Fp2,session_39__set_4__cleaned_SOUND.mat; session_39__set_6__cleaned_SOUND.mat,04_04KK_M1_AP_50MSO_MI.hdf5; 06_04KK_M1_AP_50MSO_MI.hdf5
